CODICESCUOLA,ANNOCORSO,SEZIONEANNO,TIPOGRADOSCUOLA,COMBINAZIONE,DISCIPLINA,CODICEISBN,AUTORI,TITOLO,SOTTOTITOLO,VOLUME,EDITORE,PREZZO,NUOVAADOZ,DAACQUIST,CONSIGLIATO
CBMM857014,3,C,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),SCIENZE MOTORIE E SPORTIVE,9788839302786,"FIORINI GIANLUIGI - CHIESA ELISABETTA ",IN TEAM VOLUME UNICO + E-BOOK,SPORT E SALUTE,U,MARIETTI SCUOLA,"14,80",No,No,No
CBMM857014,3,C,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788846837936,DAL BIANCO DARIO - FIORINI NICOLA - MARANA ANTONIO,CHE VITA 3,ND,3,LA SPIGA,"12,40",No,No,Ap
CBMM857014,3,C,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),SECONDA LINGUA COMUNITARIA (FRANCESE),9788831466073,DE RAUCOURT MATHILDE - MET MARGUERITE - MARINI RENATA,COUCOU ! COMPACT,ND,U,LIBERTY,"30,80",No,No,No
CBMM857014,2,D,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),ITALIANO,9788842655244,ALLEGRO F - BOSIO I - FORNO E,VOLTIAMO PAGINA EXTRA 2 + LETTERATURA + COMP. + ED.CIVICA,ND,2,IL CAPITELLO,"34,60",No,No,Ap
CBMM857014,2,D,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),ITALIANO,9788869645983,"SAVIGLIANO CLAUDIA - POISA MONICA ",A TU PER TU CON LA GRAMMATICA-VOL A+EBOOK+TAVOLE+VOL B+EBOOK+QUAD OPER+EASY B,ND,U,GARZANTI SCUOLA,"37,95",No,No,No
CBMM857014,2,D,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),LINGUA INGLESE,9780194096430,"AA VV  ",NEW STEP UP 2,SB&WB + DIGITAL PACK (EBOOK + RESOURCES + ONLINE PRACTICE + 25EREADERS),2,OXFORD UNIVERSITY PRESS,"23,70",No,Si,No
CBMM857014,2,D,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),STORIA,9788891542595,"BIGGIO BARBARA  ",ALTRA STORIA (UN')  LIBRO MISTO CON LIBRO DIGITALE,VOLUME 2 CON OSSERVO IMPARO,2,FABBRI SCUOLA,"26,80",No,Si,No
CBMM857014,2,D,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),GEOGRAFIA,9788808728531,"TONDELLI CARLA  ",GEOAGENDA EDIZIONE ROSSA - VOLUME 1+2 (LDM),STRUMENTI DELLA GEOGRAFIA. ITALIA ED EUROPA,1,ZANICHELLI EDITORE,"31,20",No,No,No
CBMM857014,2,D,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),MATEMATICA,9788808547477,BERTINETTO CLARA - METIÄINEN ARJA - PAASONEN J - VOUTILAINEN E,CONTACI! - CONF. 2 - SECONDA EDIZIONE (LDM),"NUMERI, RELAZIONI, DATI 2 + MISURE, SPAZIO E FIGURE 2",2,ZANICHELLI EDITORE,"29,70",No,Si,No
CBMM857014,2,D,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),SCIENZE,9788869173271,PIETRA ANTONELLA - BOTTINELLI EMANUELA - DAVIT PATRIZIA,SUPERNOVA VOL. 2 CON TAV.ILL.,ND,2,LATTES,"18,70",No,Si,No
